Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha
AGR_Eas_2021_01334,East_Zone,Odisha_Coastal,2021,Kharif,Wheat,24.4,32.52,474.53,62.52,10.96,6.17,0.287,224.6,23.5,286.5,4724.63
AGR_Eas_2022_01335,East_Zone,Assam_Valley,2022,Kharif,Cotton,23.01,33.54,2129.41,95.0,10.0,7.6,0.561,202.0,20.9,240.1,1998.25
AGR_Eas_2020_01336,East_Zone,Bihar_Plains,2020,Rabi,Rice,17.85,26.01,242.36,55.33,11.59,6.18,0.731,202.6,28.6,304.6,4907.29
AGR_Eas_2021_01337,East_Zone,WB_Gangetic,2021,Kharif,Pulses,24.22,31.46,513.36,78.43,12.34,6.19,1.029,202.2,19.1,126.0,2602.41
AGR_Eas_2023_01338,East_Zone,Assam_Valley,2023,Kharif,Pulses,24.59,36.4,1516.62,95.0,10.0,6.03,0.564,209.7,32.2,282.0,2636.01
AGR_Eas_2019_01339,East_Zone,Bihar_Plains,2019,Kharif,Soybean,23.69,34.0,1334.09,93.9,10.0,6.76,0.629,170.8,22.8,165.8,3068.11
AGR_Eas_2019_01340,East_Zone,WB_Gangetic,2019,Rabi,Maize,18.52,27.04,268.92,54.25,10.52,7.41,0.774,180.1,11.1,186.1,3800.62
AGR_Eas_2023_01341,East_Zone,WB_Gangetic,2023,Zaid,Cotton,22.93,35.97,111.79,67.17,10.2,6.32,0.644,152.0,26.1,226.3,2165.84
AGR_Eas_2019_01342,East_Zone,WB_Gangetic,2019,Kharif,Cotton,21.47,32.16,345.53,87.12,10.45,6.88,0.573,146.7,19.4,189.6,2519.4
AGR_Eas_2018_01343,East_Zone,Assam_Valley,2018,Kharif,Maize,24.64,33.06,1154.28,95.0,10.0,7.19,0.664,152.8,29.6,284.4,3941.0
AGR_Eas_2019_01344,East_Zone,Assam_Valley,2019,Rabi,Wheat,17.05,28.3,403.22,58.02,10.3,6.57,0.778,209.1,20.6,266.0,4510.31
AGR_Eas_2022_01345,East_Zone,Odisha_Coastal,2022,Rabi,Soybean,18.19,25.89,309.28,51.49,10.0,8.07,0.425,153.9,26.1,205.8,2229.95
AGR_Eas_2018_01346,East_Zone,WB_Gangetic,2018,Kharif,Cotton,20.38,,2256.37,95.0,10.0,7.45,0.857,154.8,22.9,263.3,1783.14
AGR_Eas_2018_01347,East_Zone,Odisha_Coastal,2018,Kharif,Cotton,21.31,29.55,1179.63,88.9,10.0,6.54,0.664,176.3,32.8,260.1,2766.09
AGR_Eas_2019_01348,East_Zone,Odisha_Coastal,2019,Kharif,Soybean,22.63,,1129.13,86.66,10.0,7.62,1.027,175.7,24.4,312.4,3486.04
AGR_Eas_2019_01349,East_Zone,Odisha_Coastal,2019,Kharif,Cotton,23.97,32.0,1830.38,95.0,10.0,7.23,0.863,193.4,18.6,275.6,2855.41
AGR_Eas_2023_01350,East_Zone,Bihar_Plains,2023,Rabi,Wheat,19.76,31.66,232.0,58.76,10.0,7.56,0.672,195.5,8.0,275.7,4235.52
AGR_Eas_2019_01351,East_Zone,Bihar_Plains,2019,Zaid,Soybean,25.3,38.61,,59.47,10.96,6.76,0.504,180.0,26.7,207.1,2288.4
AGR_Eas_2018_01352,East_Zone,WB_Gangetic,2018,Rabi,Rice,21.85,32.36,274.14,,10.02,7.69,0.917,160.3,26.1,206.2,4998.02
AGR_Eas_2018_01353,East_Zone,Odisha_Coastal,2018,Kharif,Maize,20.62,28.34,1129.2,76.48,16.58,7.74,0.887,201.0,14.9,260.2,4433.76
AGR_Eas_2018_01354,East_Zone,Odisha_Coastal,2018,Kharif,Maize,24.39,36.79,1363.73,84.6,11.28,6.46,0.479,206.0,26.2,172.6,4234.14
AGR_Eas_2019_01355,East_Zone,Odisha_Coastal,2019,Zaid,Wheat,24.12,35.72,202.72,,17.49,7.0,0.626,243.3,28.6,213.7,4356.52
AGR_Eas_2020_01356,East_Zone,Odisha_Coastal,2020,Kharif,Soybean,24.32,37.94,1307.73,92.65,10.0,7.98,0.451,196.3,19.3,182.9,2915.05
AGR_Eas_2022_01357,East_Zone,Bihar_Plains,2022,Rabi,Wheat,19.97,28.08,143.81,52.37,10.42,6.43,0.687,148.7,13.7,234.3,3872.62
AGR_Eas_2023_01358,East_Zone,Assam_Valley,2023,Kharif,Soybean,23.61,30.62,1993.37,95.0,10.0,6.82,0.691,122.1,31.8,212.7,2605.17
AGR_Eas_2020_01359,East_Zone,Bihar_Plains,2020,Rabi,Soybean,19.31,32.16,299.72,69.78,10.35,7.54,0.371,215.3,18.9,236.2,2812.35
AGR_Eas_2020_01360,East_Zone,WB_Gangetic,2020,Rabi,Wheat,17.54,29.12,277.82,62.59,14.76,7.84,0.581,221.8,25.1,254.1,4163.04
AGR_Eas_2019_01361,East_Zone,Assam_Valley,2019,Rabi,Maize,21.27,35.23,320.59,63.25,13.1,6.88,0.531,226.5,28.8,203.7,4164.7
AGR_Eas_2023_01362,East_Zone,Assam_Valley,2023,Rabi,Maize,18.05,28.25,248.13,73.12,12.21,7.18,0.626,186.4,22.6,176.7,3517.84
AGR_Eas_2021_01363,East_Zone,Bihar_Plains,2021,Kharif,Pulses,24.87,32.83,1831.34,95.0,10.0,6.94,0.462,177.0,25.9,232.3,1765.21
AGR_Eas_2021_01364,East_Zone,Odisha_Coastal,2021,Kharif,Soybean,22.11,33.9,1377.22,95.0,10.0,7.32,0.752,171.6,14.5,276.8,3263.89
AGR_Eas_2021_01365,East_Zone,WB_Gangetic,2021,Kharif,Pulses,21.21,31.46,1368.16,95.0,10.0,6.83,0.385,134.1,25.4,172.5,2160.59
AGR_Eas_2018_01366,East_Zone,Assam_Valley,2018,Kharif,Cotton,22.47,34.59,1327.97,95.0,10.0,6.59,0.617,194.0,31.0,127.0,2961.36
AGR_Eas_2022_01367,East_Zone,WB_Gangetic,2022,Rabi,Rice,20.34,29.97,396.36,45.39,10.88,6.04,0.723,125.9,20.8,251.4,4719.49
AGR_Eas_2020_01368,East_Zone,Assam_Valley,2020,Rabi,Cotton,18.7,30.17,347.71,62.06,10.0,6.05,0.366,140.3,17.0,311.5,2468.87
AGR_Eas_2022_01369,East_Zone,Odisha_Coastal,2022,Kharif,Cotton,18.18,27.7,1224.74,86.78,11.82,8.06,0.447,150.1,30.6,226.9,3105.46
AGR_Eas_2018_01370,East_Zone,Odisha_Coastal,2018,Kharif,Soybean,23.86,31.7,1672.21,95.0,10.0,7.21,0.793,234.6,22.1,279.2,3354.63
AGR_Eas_2022_01371,East_Zone,Assam_Valley,2022,Rabi,Pulses,19.53,33.37,412.22,68.93,14.97,7.46,0.718,160.7,18.3,176.6,2024.46
AGR_Eas_2018_01372,East_Zone,Odisha_Coastal,2018,Rabi,Maize,18.46,,355.5,47.19,15.35,6.95,0.413,176.0,16.6,212.2,3682.73
AGR_Eas_2018_01373,East_Zone,Odisha_Coastal,2018,Zaid,Rice,23.35,32.17,61.35,59.62,13.08,7.14,0.575,224.5,21.7,180.3,4597.21
AGR_Eas_2018_01374,East_Zone,Assam_Valley,2018,Kharif,Rice,22.28,,1091.2,68.6,10.0,6.31,0.351,244.6,31.0,221.2,5119.44
AGR_Eas_2023_01375,East_Zone,Bihar_Plains,2023,Kharif,Soybean,22.21,29.31,1529.8,95.0,11.09,5.89,0.476,192.9,24.4,328.4,3074.06
AGR_Eas_2023_01376,East_Zone,WB_Gangetic,2023,Zaid,Pulses,20.28,32.07,131.62,46.45,14.27,6.96,0.466,231.3,24.5,225.3,1532.51
AGR_Eas_2020_01377,East_Zone,WB_Gangetic,2020,Rabi,Cotton,18.71,31.24,297.93,53.51,15.58,7.26,0.616,234.1,20.0,228.2,2689.5
AGR_Eas_2021_01378,East_Zone,WB_Gangetic,2021,Kharif,Maize,25.04,34.91,1731.83,95.0,10.7,7.27,0.628,166.2,29.6,169.8,3940.57
AGR_Eas_2018_01379,East_Zone,Bihar_Plains,2018,Kharif,Soybean,22.86,30.34,2650.01,95.0,10.0,7.37,0.601,174.3,27.1,154.1,1797.0
AGR_Eas_2022_01380,East_Zone,WB_Gangetic,2022,Kharif,Pulses,23.25,35.67,939.64,65.82,12.07,6.65,0.348,213.9,24.1,295.9,2278.29
AGR_Eas_2023_01381,East_Zone,Assam_Valley,2023,Rabi,Pulses,21.5,35.37,399.79,64.14,11.84,6.52,0.745,169.6,26.4,205.2,2261.43
AGR_Eas_2020_01382,East_Zone,WB_Gangetic,2020,Rabi,Rice,20.09,27.2,289.37,60.39,11.54,6.91,0.637,134.3,12.9,146.7,4157.25
AGR_Eas_2019_01383,East_Zone,Odisha_Coastal,2019,Kharif,Wheat,23.18,33.08,1306.85,84.17,10.0,7.0,0.465,220.2,20.2,239.1,4828.77
AGR_Eas_2021_01384,East_Zone,Assam_Valley,2021,Rabi,Cotton,16.67,23.76,269.43,,10.0,6.83,0.527,186.7,18.3,302.7,2250.56
AGR_Eas_2018_01385,East_Zone,Bihar_Plains,2018,Kharif,Soybean,22.65,35.95,1365.31,78.11,10.0,6.61,0.948,192.4,30.7,258.2,3249.73
AGR_Eas_2020_01386,East_Zone,Bihar_Plains,2020,Kharif,Pulses,23.34,36.53,1582.7,93.97,10.0,6.19,0.843,202.3,12.6,222.6,2121.89
AGR_Eas_2018_01387,East_Zone,Assam_Valley,2018,Kharif,Pulses,22.12,30.28,1514.57,93.7,10.0,7.63,0.674,157.4,24.5,276.8,2089.5
AGR_Eas_2018_01388,East_Zone,Bihar_Plains,2018,Zaid,Maize,24.19,,70.49,70.04,10.0,7.11,0.756,186.7,21.3,175.2,3643.4
AGR_Eas_2023_01389,East_Zone,WB_Gangetic,2023,Kharif,Maize,,34.88,2220.26,95.0,10.0,6.73,0.421,156.2,31.2,196.5,2768.21
AGR_Eas_2019_01390,East_Zone,WB_Gangetic,2019,Rabi,Cotton,18.35,25.93,374.89,68.32,12.48,6.56,1.021,189.4,21.2,187.9,3158.29
AGR_Eas_2022_01391,East_Zone,Odisha_Coastal,2022,Kharif,Cotton,,30.89,2233.65,95.0,10.0,6.1,0.287,224.2,19.2,110.0,1821.29
AGR_Eas_2021_01392,East_Zone,Bihar_Plains,2021,Rabi,Maize,20.16,27.83,273.46,57.84,13.62,6.39,0.486,153.0,31.0,121.6,3834.89
AGR_Eas_2019_01393,East_Zone,Bihar_Plains,2019,Zaid,Rice,28.72,36.76,153.74,49.76,10.0,6.66,0.449,212.6,20.5,225.9,4621.01
AGR_Eas_2021_01394,East_Zone,Assam_Valley,2021,Kharif,Wheat,21.95,30.21,1514.89,95.0,10.0,6.95,0.358,151.5,30.2,120.5,4035.1
AGR_Eas_2020_01395,East_Zone,Assam_Valley,2020,Kharif,Pulses,22.78,33.31,2035.81,,10.0,6.42,0.351,156.8,22.7,201.3,1384.23
AGR_Eas_2021_01396,East_Zone,WB_Gangetic,2021,Rabi,Maize,20.86,28.4,340.43,70.09,10.0,7.35,0.643,139.9,25.5,188.4,4023.46
AGR_Eas_2020_01397,East_Zone,Bihar_Plains,2020,Rabi,Soybean,15.25,26.88,381.98,74.48,10.97,6.27,0.442,217.5,30.2,277.7,2897.83
AGR_Eas_2020_01398,East_Zone,Assam_Valley,2020,Rabi,Maize,19.07,31.38,202.71,66.85,12.48,5.97,0.726,202.0,23.7,218.4,3806.98
AGR_Eas_2018_01399,East_Zone,Odisha_Coastal,2018,Rabi,Rice,19.15,30.11,297.22,62.58,12.59,7.53,0.676,171.7,21.5,228.0,4688.09
AGR_Eas_2019_01400,East_Zone,Odisha_Coastal,2019,Rabi,Rice,22.07,35.41,468.59,78.78,10.49,6.49,0.768,155.2,30.7,188.7,4998.37
AGR_Eas_2019_01401,East_Zone,Bihar_Plains,2019,Rabi,Maize,19.43,28.84,141.24,49.66,10.0,5.88,0.595,163.9,24.2,187.3,3328.03
AGR_Eas_2022_01402,East_Zone,Bihar_Plains,2022,Rabi,Pulses,19.37,26.74,269.43,58.4,10.0,6.11,0.34,90.0,25.9,242.9,1578.94
AGR_Eas_2022_01403,East_Zone,Odisha_Coastal,2022,Kharif,Cotton,22.42,32.3,1583.84,85.19,10.0,6.43,0.751,155.4,28.1,261.4,2889.91
AGR_Eas_2019_01404,East_Zone,WB_Gangetic,2019,Zaid,Cotton,24.89,37.23,145.25,60.1,13.79,7.41,0.748,186.0,10.9,282.5,2255.64
AGR_Eas_2020_01405,East_Zone,Bihar_Plains,2020,Kharif,Rice,21.79,35.35,1124.71,86.42,10.34,6.64,0.728,204.6,29.2,177.1,5371.64
AGR_Eas_2019_01406,East_Zone,Odisha_Coastal,2019,Kharif,Pulses,21.36,35.12,1269.4,94.16,10.0,6.48,0.704,136.5,19.2,187.7,2319.99
AGR_Eas_2022_01407,East_Zone,WB_Gangetic,2022,Rabi,Pulses,19.37,28.67,252.52,71.3,10.04,6.78,0.503,126.2,18.5,209.9,1660.19
AGR_Eas_2021_01408,East_Zone,Assam_Valley,2021,Kharif,Soybean,22.07,31.86,1137.95,93.99,10.0,7.18,0.46,190.1,19.0,295.7,2987.99
AGR_Eas_2023_01409,East_Zone,WB_Gangetic,2023,Kharif,Pulses,23.5,33.72,1501.31,95.0,10.0,5.2,0.406,171.2,22.5,182.3,2296.99
AGR_Eas_2021_01410,East_Zone,Bihar_Plains,2021,Kharif,Pulses,23.43,32.42,1709.34,79.73,12.21,6.75,0.594,145.6,21.8,218.0,1798.24
AGR_Eas_2021_01411,East_Zone,WB_Gangetic,2021,Rabi,Wheat,21.65,32.99,423.74,71.25,12.35,5.57,0.207,133.1,23.1,263.5,4040.3
AGR_Eas_2019_01412,East_Zone,Odisha_Coastal,2019,Zaid,Rice,24.46,35.4,,47.77,14.15,6.91,0.462,232.9,27.4,308.7,4536.65
AGR_Eas_2019_01413,East_Zone,WB_Gangetic,2019,Kharif,Maize,24.65,37.5,1691.92,93.29,10.0,6.46,0.551,214.6,17.4,110.0,3875.22
AGR_Eas_2020_01414,East_Zone,Bihar_Plains,2020,Rabi,Rice,19.4,30.7,151.72,50.58,12.89,6.21,0.537,206.6,28.7,267.4,4455.88
AGR_Eas_2019_01415,East_Zone,Assam_Valley,2019,Kharif,Cotton,25.0,36.73,,95.0,10.0,5.96,0.853,215.0,11.3,172.9,2578.27
AGR_Eas_2021_01416,East_Zone,Bihar_Plains,2021,Rabi,Rice,21.09,29.94,178.81,51.98,11.75,7.29,0.698,206.0,19.2,150.2,4897.67
AGR_Eas_2019_01417,East_Zone,Odisha_Coastal,2019,Kharif,Rice,21.67,30.82,2004.93,,10.0,6.66,0.607,171.6,20.0,236.6,4498.45
AGR_Eas_2018_01418,East_Zone,Assam_Valley,2018,Rabi,Soybean,18.95,32.74,,66.57,11.96,6.28,0.551,162.9,16.0,218.2,2860.18
AGR_Eas_2020_01419,East_Zone,Assam_Valley,2020,Rabi,Cotton,,28.86,303.36,66.65,10.0,7.24,0.811,152.9,23.3,206.3,2591.52
AGR_Eas_2022_01420,East_Zone,Odisha_Coastal,2022,Kharif,Soybean,20.86,28.79,2025.09,,10.86,6.3,0.631,204.3,16.6,221.4,2548.75
AGR_Eas_2018_01421,East_Zone,Assam_Valley,2018,Zaid,Cotton,27.79,38.73,155.37,48.02,10.0,6.99,0.813,146.4,20.9,284.0,2548.17
AGR_Eas_2022_01422,East_Zone,Bihar_Plains,2022,Kharif,Soybean,23.79,31.03,726.33,59.32,13.97,6.97,0.354,90.0,20.4,169.2,2543.53
AGR_Eas_2022_01423,East_Zone,Bihar_Plains,2022,Kharif,Cotton,21.75,34.01,1241.85,90.09,10.0,6.8,0.601,216.2,12.3,195.0,3197.53
AGR_Eas_2021_01424,East_Zone,Odisha_Coastal,2021,Zaid,Maize,29.67,36.91,188.91,62.71,13.7,7.01,0.569,165.9,21.7,246.1,3729.54
AGR_Eas_2018_01425,East_Zone,Assam_Valley,2018,Rabi,Cotton,19.69,30.8,135.31,57.1,11.34,7.11,0.477,161.1,16.5,246.5,2016.2
AGR_Eas_2019_01426,East_Zone,Odisha_Coastal,2019,Rabi,Wheat,18.94,27.04,,61.36,10.46,7.36,0.232,198.8,27.0,190.9,3985.02
AGR_Eas_2023_01427,East_Zone,Bihar_Plains,2023,Zaid,Wheat,25.63,37.89,160.47,71.26,12.25,6.11,0.668,140.1,14.8,293.1,3623.89
AGR_Eas_2022_01428,East_Zone,WB_Gangetic,2022,Kharif,Maize,,30.08,1911.17,95.0,10.0,7.75,0.655,176.9,24.7,296.2,3478.12
AGR_Eas_2020_01429,East_Zone,Assam_Valley,2020,Zaid,Rice,23.02,33.14,92.19,56.25,11.37,6.86,0.551,221.7,22.3,168.1,4324.76
AGR_Eas_2022_01430,East_Zone,Odisha_Coastal,2022,Kharif,Soybean,22.71,,660.88,63.96,12.25,6.43,0.402,236.5,26.9,200.9,3237.84
AGR_Eas_2019_01431,East_Zone,Assam_Valley,2019,Rabi,Cotton,19.37,,328.47,73.12,10.58,5.2,0.622,196.8,25.5,279.8,2863.31
AGR_Eas_2023_01432,East_Zone,Odisha_Coastal,2023,Zaid,Soybean,26.15,38.93,,64.66,12.78,6.35,0.369,182.7,24.6,199.8,2509.75
AGR_Eas_2020_01433,East_Zone,WB_Gangetic,2020,Kharif,Pulses,22.41,30.03,1760.49,95.0,10.0,6.87,0.521,191.1,23.6,176.5,1958.28
AGR_Eas_2018_01434,East_Zone,Bihar_Plains,2018,Rabi,Maize,17.91,25.08,268.08,65.55,14.1,6.71,0.375,160.9,9.4,178.1,3245.82
AGR_Eas_2019_01435,East_Zone,Assam_Valley,2019,Rabi,Rice,18.31,27.91,321.03,70.21,12.39,6.55,0.446,215.1,24.2,196.4,4888.64
AGR_Eas_2018_01436,East_Zone,Odisha_Coastal,2018,Rabi,Wheat,17.67,,319.06,59.71,13.63,6.81,0.382,178.2,16.3,140.4,3967.36
AGR_Eas_2018_01437,East_Zone,Odisha_Coastal,2018,Rabi,Soybean,23.29,30.72,195.25,66.26,14.19,6.93,0.271,203.2,22.7,209.3,2484.16
AGR_Eas_2023_01438,East_Zone,Bihar_Plains,2023,Rabi,Rice,18.94,30.1,195.74,70.64,10.0,7.04,0.804,197.9,24.5,211.2,4785.84
AGR_Eas_2021_01439,East_Zone,Odisha_Coastal,2021,Rabi,Cotton,17.72,31.32,288.56,40.3,15.92,6.58,0.828,188.1,26.1,211.2,2745.25
AGR_Eas_2022_01440,East_Zone,Bihar_Plains,2022,Rabi,Pulses,16.96,25.65,338.52,68.53,11.96,6.52,0.833,162.7,23.6,228.4,1884.53
AGR_Eas_2018_01441,East_Zone,Assam_Valley,2018,Kharif,Pulses,22.77,36.54,1243.01,,11.37,6.84,0.566,185.4,26.6,266.1,2195.85
AGR_Eas_2020_01442,East_Zone,Bihar_Plains,2020,Rabi,Wheat,18.02,31.75,215.64,54.05,11.47,6.83,0.698,210.5,17.2,160.2,4232.99
AGR_Eas_2023_01443,East_Zone,Assam_Valley,2023,Kharif,Wheat,22.08,29.73,1350.78,89.21,10.67,6.82,0.733,185.9,23.5,233.4,4611.97
AGR_Eas_2023_01444,East_Zone,Bihar_Plains,2023,Kharif,Cotton,22.87,,,95.0,10.0,6.27,0.411,196.4,34.0,240.7,2732.49
AGR_Eas_2023_01445,East_Zone,WB_Gangetic,2023,Kharif,Pulses,23.13,35.99,1260.55,95.0,10.0,6.19,0.608,161.9,28.9,179.0,2293.92
AGR_Eas_2021_01446,East_Zone,Assam_Valley,2021,Rabi,Wheat,20.24,28.24,588.93,74.49,15.67,7.5,0.601,230.7,8.0,174.5,4569.21
AGR_Eas_2018_01447,East_Zone,Assam_Valley,2018,Rabi,Rice,17.13,25.09,305.05,55.84,15.31,7.27,0.388,186.9,22.8,171.0,4423.11
AGR_Eas_2022_01448,East_Zone,Assam_Valley,2022,Zaid,Wheat,24.66,38.29,113.34,68.67,11.47,6.34,0.428,190.9,26.2,189.2,3801.56
AGR_Eas_2019_01449,East_Zone,WB_Gangetic,2019,Zaid,Maize,26.49,,110.02,30.0,14.59,7.18,0.511,226.1,19.6,216.6,3623.93
AGR_Eas_2021_01450,East_Zone,WB_Gangetic,2021,Rabi,Maize,18.76,27.29,243.78,,11.81,6.45,0.679,187.3,23.7,167.4,3472.17
AGR_Eas_2021_01451,East_Zone,Bihar_Plains,2021,Kharif,Cotton,21.8,35.25,1176.06,88.04,10.0,6.44,0.307,221.1,16.5,213.4,3300.6
AGR_Eas_2023_01452,East_Zone,Assam_Valley,2023,Kharif,Rice,22.49,31.22,,77.37,10.0,6.78,0.797,227.6,26.0,243.1,5497.81
AGR_Eas_2022_01453,East_Zone,WB_Gangetic,2022,Rabi,Rice,19.46,32.92,283.52,48.81,14.33,7.01,0.454,160.3,21.3,219.6,4673.57
AGR_Eas_2018_01454,East_Zone,Assam_Valley,2018,Kharif,Cotton,22.26,35.36,1171.67,80.9,10.0,6.65,0.46,164.7,23.9,148.1,2815.07
AGR_Eas_2019_01455,East_Zone,Odisha_Coastal,2019,Rabi,Wheat,20.77,33.59,294.32,79.75,12.2,6.95,0.879,195.1,29.6,229.7,4598.95
AGR_Eas_2019_01456,East_Zone,Assam_Valley,2019,Kharif,Maize,23.74,32.56,1823.22,95.0,10.0,7.27,0.58,189.0,31.2,259.9,3985.53
AGR_Eas_2019_01457,East_Zone,Odisha_Coastal,2019,Kharif,Pulses,22.14,29.89,1120.46,95.0,10.0,6.21,0.406,185.5,20.6,219.2,1878.98
AGR_Eas_2022_01458,East_Zone,WB_Gangetic,2022,Rabi,Maize,19.34,29.38,334.19,54.7,12.53,7.77,0.512,172.2,22.5,235.8,3698.11
AGR_Eas_2020_01459,East_Zone,WB_Gangetic,2020,Zaid,Wheat,25.48,33.85,139.87,55.41,15.9,5.73,0.301,233.2,24.0,209.2,4202.8
AGR_Eas_2023_01460,East_Zone,Assam_Valley,2023,Zaid,Rice,26.9,35.25,141.02,63.45,12.45,6.75,0.355,205.0,29.2,211.2,4427.0
AGR_Eas_2020_01461,East_Zone,Odisha_Coastal,2020,Rabi,Pulses,16.76,28.3,320.49,61.25,11.51,7.02,0.652,216.1,30.5,128.5,2109.65
AGR_Eas_2023_01462,East_Zone,Assam_Valley,2023,Kharif,Soybean,22.13,32.65,2367.51,95.0,10.0,7.0,0.678,173.6,24.4,235.4,2216.67
AGR_Eas_2020_01463,East_Zone,Bihar_Plains,2020,Kharif,Maize,22.57,30.7,1454.81,95.0,10.04,6.36,0.21,205.1,13.0,147.9,3631.0
AGR_Eas_2022_01464,East_Zone,Bihar_Plains,2022,Rabi,Soybean,18.97,26.84,424.79,72.7,11.75,7.67,0.516,232.9,23.3,188.6,3129.84
AGR_Eas_2023_01465,East_Zone,Assam_Valley,2023,Zaid,Pulses,24.36,36.4,,54.59,14.28,7.02,0.535,147.0,19.2,192.9,1683.63
AGR_Eas_2018_01466,East_Zone,WB_Gangetic,2018,Kharif,Pulses,23.33,35.39,1258.33,95.0,10.0,6.66,1.019,222.7,23.0,194.7,2639.91
AGR_Eas_2021_01467,East_Zone,Odisha_Coastal,2021,Rabi,Maize,18.6,28.67,163.66,51.03,13.29,6.65,0.363,159.6,22.3,303.7,2926.82
AGR_Eas_2022_01468,East_Zone,Bihar_Plains,2022,Zaid,Wheat,25.27,35.25,109.15,58.61,13.59,5.91,0.681,233.5,21.5,225.6,4326.85
AGR_Eas_2021_01469,East_Zone,Bihar_Plains,2021,Rabi,Wheat,21.83,30.42,300.99,55.57,13.84,7.42,0.855,193.9,23.0,198.7,4241.71
AGR_Eas_2022_01470,East_Zone,Assam_Valley,2022,Kharif,Rice,26.77,40.42,1571.93,95.0,10.92,5.85,0.771,138.2,14.8,144.0,4732.79
AGR_Eas_2019_01471,East_Zone,Odisha_Coastal,2019,Rabi,Pulses,19.23,30.54,174.37,59.86,13.82,8.28,0.53,166.5,18.7,143.4,1536.74
AGR_Eas_2018_01472,East_Zone,Assam_Valley,2018,Kharif,Rice,22.68,35.43,1694.95,95.0,10.0,6.95,0.758,189.2,19.4,295.6,4922.17
AGR_Eas_2019_01473,East_Zone,WB_Gangetic,2019,Rabi,Rice,18.89,27.17,251.11,46.87,11.33,6.69,0.548,200.8,29.5,199.1,4388.82
AGR_Eas_2019_01474,East_Zone,Odisha_Coastal,2019,Kharif,Wheat,20.41,28.56,849.61,71.96,11.07,6.48,0.421,163.6,14.6,256.3,4413.84
AGR_Eas_2020_01475,East_Zone,Assam_Valley,2020,Zaid,Wheat,26.32,38.38,102.68,54.56,10.0,6.84,0.527,177.8,22.8,204.9,3900.7
AGR_Eas_2020_01476,East_Zone,Bihar_Plains,2020,Zaid,Soybean,25.64,35.37,,44.75,14.69,6.54,0.719,186.1,14.9,246.3,2638.86
AGR_Eas_2023_01477,East_Zone,Assam_Valley,2023,Kharif,Maize,23.95,32.08,1249.59,,10.0,6.87,0.453,156.2,18.6,176.8,3758.04
AGR_Eas_2023_01478,East_Zone,Bihar_Plains,2023,Kharif,Rice,24.81,33.28,2099.37,95.0,12.27,7.04,0.708,182.4,16.6,187.7,4609.05
AGR_Eas_2018_01479,East_Zone,WB_Gangetic,2018,Rabi,Soybean,19.72,28.37,355.51,67.65,13.94,7.25,0.577,232.6,29.9,216.0,3143.97
AGR_Eas_2020_01480,East_Zone,Odisha_Coastal,2020,Rabi,Soybean,17.8,27.51,,81.38,10.17,6.56,0.577,189.6,11.5,219.9,2819.58
AGR_Eas_2020_01481,East_Zone,Odisha_Coastal,2020,Rabi,Wheat,16.28,25.63,256.1,45.92,14.57,7.13,0.603,172.9,26.5,236.9,3827.97
AGR_Eas_2022_01482,East_Zone,Bihar_Plains,2022,Kharif,Rice,22.69,36.31,1541.65,95.0,11.66,7.03,0.716,186.3,16.0,210.9,5245.45
AGR_Eas_2021_01483,East_Zone,Odisha_Coastal,2021,Kharif,Maize,24.39,31.75,1678.18,83.67,14.65,6.57,0.591,254.5,25.9,233.9,4389.94
AGR_Eas_2021_01484,East_Zone,WB_Gangetic,2021,Kharif,Rice,21.77,30.97,974.47,80.55,10.15,6.19,0.559,233.8,30.1,209.8,5271.79
AGR_Eas_2018_01485,East_Zone,WB_Gangetic,2018,Kharif,Wheat,23.19,36.07,1609.94,95.0,13.61,7.48,0.691,186.2,20.6,186.8,4535.76
AGR_Eas_2020_01486,East_Zone,Bihar_Plains,2020,Kharif,Maize,20.84,34.51,1119.15,90.15,10.13,6.95,0.728,202.1,25.2,228.6,4219.57
AGR_Eas_2021_01487,East_Zone,Odisha_Coastal,2021,Rabi,Pulses,20.59,28.88,190.96,59.43,10.8,7.72,0.517,214.4,22.2,136.3,1621.58
AGR_Eas_2018_01488,East_Zone,Bihar_Plains,2018,Kharif,Pulses,22.32,36.13,1780.49,95.0,10.0,7.15,0.41,184.3,19.5,205.4,1902.0
AGR_Eas_2020_01489,East_Zone,Bihar_Plains,2020,Kharif,Soybean,23.1,36.28,653.93,71.94,10.32,5.79,0.697,213.5,22.6,196.3,3427.72
AGR_Eas_2019_01490,East_Zone,Odisha_Coastal,2019,Kharif,Cotton,20.69,29.46,742.49,86.75,10.0,6.42,0.573,226.8,24.1,219.0,2877.3
AGR_Eas_2020_01491,East_Zone,Bihar_Plains,2020,Rabi,Wheat,18.51,26.47,359.77,65.8,10.0,5.65,0.366,165.9,24.3,236.5,4139.13
AGR_Eas_2021_01492,East_Zone,Bihar_Plains,2021,Kharif,Soybean,19.65,27.65,1273.95,92.05,10.0,7.07,0.742,224.7,21.3,276.4,3226.36
AGR_Eas_2021_01493,East_Zone,Odisha_Coastal,2021,Kharif,Rice,23.2,,1368.23,95.0,10.0,6.27,0.613,109.1,20.2,167.3,4799.71
